start_date,Consumption,NoMeasured,Price,Zone,MeanTemp
2023-06-27 07:00:00+00:00,806467.309,1089454,0.88924,NO1,12.684577941894531
2023-06-27 07:00:00+00:00,493259.161,615599,0.97211,NO2,10.46712589263916
2023-06-27 07:00:00+00:00,328005.988,396406,0.29191,NO3,15.474987030029297
2023-06-27 07:00:00+00:00,257306.943,241490,0.27246,NO4,13.12855052947998
2023-06-27 07:00:00+00:00,203918.495,256785,0.87774,NO5,13.92523193359375
2023-06-27 08:00:00+00:00,809411.719,1089454,0.8903,NO1,13.350909233093262
2023-06-27 08:00:00+00:00,495620.021,615599,0.97223,NO2,10.80115032196045
2023-06-27 08:00:00+00:00,329738.685,396406,0.29938,NO3,16.39851188659668
2023-06-27 08:00:00+00:00,255218.44,241490,0.27685,NO4,13.427972793579102
2023-06-27 08:00:00+00:00,205400.009,256785,0.88023,NO5,14.611845016479492
2023-06-27 09:00:00+00:00,813922.288,1089454,0.92125,NO1,13.886878967285156
2023-06-27 09:00:00+00:00,499171.201,615599,0.92125,NO2,10.949644088745115
2023-06-27 09:00:00+00:00,331248.973,396406,0.29535,NO3,17.266136169433594
2023-06-27 09:00:00+00:00,251529.627,241490,0.27898,NO4,13.760743141174316
2023-06-27 09:00:00+00:00,205673.853,256785,0.84288,NO5,15.191781044006348
2023-06-27 10:00:00+00:00,811306.094,1089454,0.83837,NO1,14.427238464355469
2023-06-27 10:00:00+00:00,500956.808,615599,0.83837,NO2,11.177367210388184
2023-06-27 10:00:00+00:00,330882.664,396406,0.30282,NO3,18.155607223510746
2023-06-27 10:00:00+00:00,248370.183,241490,0.30282,NO4,13.95549774169922
2023-06-27 10:00:00+00:00,204840.753,256785,0.83837,NO5,15.7183198928833
2023-06-27 11:00:00+00:00,808484.884,1089454,0.77091,NO1,14.751582145690918
2023-06-27 11:00:00+00:00,499269.664,615599,0.77091,NO2,11.510558128356934
2023-06-27 11:00:00+00:00,332169.684,396406,0.29748,NO3,18.99979591369629
2023-06-27 11:00:00+00:00,248567.579,241490,0.29748,NO4,13.86850929260254
2023-06-27 11:00:00+00:00,204331.66,256785,0.77091,NO5,16.07707405090332
2023-06-27 12:00:00+00:00,811084.733,1089454,0.80766,NO1,15.43433666229248
2023-06-27 12:00:00+00:00,503393.117,615599,0.80766,NO2,12.2069673538208
2023-06-27 12:00:00+00:00,339095.275,396406,0.29701,NO3,19.75749969482422
2023-06-27 12:00:00+00:00,253777.736,241490,0.29701,NO4,13.94967555999756
2023-06-27 12:00:00+00:00,206839.905,256785,0.80766,NO5,16.170747756958008
2023-06-27 13:00:00+00:00,854140.591,1089454,0.88959,NO1,15.658514022827148
2023-06-27 13:00:00+00:00,541641.368,615599,0.89564,NO2,12.562182426452637
2023-06-27 13:00:00+00:00,369859.81,396406,0.29535,NO3,20.54915237426757
2023-06-27 13:00:00+00:00,271015.098,241490,0.29535,NO4,13.94817066192627
2023-06-27 13:00:00+00:00,222021.492,256785,0.8507,NO5,16.176340103149414
2023-06-27 14:00:00+00:00,955052.788,1089454,0.88947,NO1,15.957524299621582
2023-06-27 14:00:00+00:00,591114.933,615599,0.99701,NO2,12.973584175109863
2023-06-27 14:00:00+00:00,417040.188,396406,0.28254,NO3,21.174999237060547
2023-06-27 14:00:00+00:00,289608.249,241490,0.2791,NO4,13.847832679748535
2023-06-27 14:00:00+00:00,246493.473,256785,0.81964,NO5,16.026819229125977
2023-06-27 15:00:00+00:00,1011776.138,1089454,0.8877,NO1,16.146610260009766
2023-06-27 15:00:00+00:00,597809.018,615599,1.03448,NO2,13.262343406677246
2023-06-27 15:00:00+00:00,425640.91,396406,0.28218,NO3,21.506149291992188
2023-06-27 15:00:00+00:00,289249.445,241490,0.27685,NO4,13.69640827178955
2023-06-27 15:00:00+00:00,252253.912,256785,0.81442,NO5,15.817999839782717
2023-06-27 16:00:00+00:00,1031939.448,1089454,0.88118,NO1,16.008747100830078
2023-06-27 16:00:00+00:00,596836.321,615599,1.07289,NO2,13.328805923461914
2023-06-27 16:00:00+00:00,424015.44,396406,0.28456,NO3,21.20581817626953
2023-06-27 16:00:00+00:00,290981.51,241490,0.27673,NO4,13.301318168640137
2023-06-27 16:00:00+00:00,253574.462,256785,0.7715,NO5,15.40419864654541
2023-06-27 17:00:00+00:00,1054502.395,1089454,0.82486,NO1,15.807364463806152
2023-06-27 17:00:00+00:00,605564.369,615599,1.08772,NO2,13.251996040344238
2023-06-27 17:00:00+00:00,432270.482,396406,0.30305,NO3,20.86905860900879
2023-06-27 17:00:00+00:00,299411.144,241490,0.27151,NO4,12.880824089050291
2023-06-27 17:00:00+00:00,255820.324,256785,0.77387,NO5,14.908295631408691
2023-06-27 18:00:00+00:00,1065983.86,1089454,0.88841,NO1,15.329155921936035
2023-06-27 18:00:00+00:00,618116.999,615599,1.10277,NO2,13.006049156188965
2023-06-27 18:00:00+00:00,443629.821,396406,0.30566,NO3,20.22356414794922
2023-06-27 18:00:00+00:00,310144.031,241490,0.2714,NO4,12.341772079467772
2023-06-27 18:00:00+00:00,260459.541,256785,0.87762,NO5,14.362448692321776
2023-06-27 19:00:00+00:00,1082251.047,1089454,0.82711,NO1,14.959676742553713
2023-06-27 19:00:00+00:00,626685.264,615599,1.11463,NO2,12.81894302368164
2023-06-27 19:00:00+00:00,448678.312,396406,0.30364,NO3,19.1232852935791
2023-06-27 19:00:00+00:00,317271.457,241490,0.27057,NO4,11.588635444641112
2023-06-27 19:00:00+00:00,266286.247,256785,0.82711,NO5,13.684126853942873
2023-06-27 20:00:00+00:00,1074765.63,1089454,0.8903,NO1,14.320096015930176
2023-06-27 20:00:00+00:00,626752.611,615599,1.10337,NO2,12.252737045288086
2023-06-27 20:00:00+00:00,440301.699,396406,0.30258,NO3,18.219736099243164
2023-06-27 20:00:00+00:00,318336.382,241490,0.26879,NO4,11.154605865478516
2023-06-27 20:00:00+00:00,262980.121,256785,0.84252,NO5,13.003768920898438
2023-06-27 21:00:00+00:00,1010621.352,1089454,0.88924,NO1,13.535895347595217
2023-06-27 21:00:00+00:00,593105.984,615599,1.10337,NO2,11.592671394348145
2023-06-27 21:00:00+00:00,411625.971,396406,0.29807,NO3,17.03318214416504
2023-06-27 21:00:00+00:00,301096.029,241490,0.26736,NO4,10.731978416442873
2023-06-27 21:00:00+00:00,247886.556,256785,0.84596,NO5,12.310051918029783
2023-06-27 22:00:00+00:00,888009.654,1089509,0.83068,NO1,12.858773231506348
2023-06-27 22:00:00+00:00,529321.152,615623,1.07608,NO2,11.065110206604004
2023-06-27 22:00:00+00:00,366618.901,396444,0.28017,NO3,16.17622947692871
2023-06-27 22:00:00+00:00,271428.265,241502,0.25114,NO4,10.423351287841797
2023-06-27 22:00:00+00:00,221084.087,256799,0.83068,NO5,11.667455673217772
2023-06-27 23:00:00+00:00,780546.277,1089509,0.83115,NO1,12.227410316467283
2023-06-27 23:00:00+00:00,477119.569,615623,1.02773,NO2,10.59775447845459
2023-06-27 23:00:00+00:00,328009.937,396444,0.27643,NO3,15.406564712524414
2023-06-27 23:00:00+00:00,244747.624,241502,0.2502,NO4,10.159242630004885
2023-06-27 23:00:00+00:00,195846.246,256799,0.83115,NO5,11.110276222229004
2023-06-28 00:00:00+00:00,720313.112,1089509,0.82155,NO1,11.71435546875
2023-06-28 00:00:00+00:00,447996.94,615623,0.98804,NO2,10.06482219696045
2023-06-28 00:00:00+00:00,306913.461,396444,0.27467,NO3,14.823949813842772
2023-06-28 00:00:00+00:00,228489.969,241502,0.2495,NO4,9.921480178833008
2023-06-28 00:00:00+00:00,182114.096,256799,0.82155,NO5,10.70583152770996
2023-06-28 01:00:00+00:00,680124.378,1089509,0.81136,NO1,11.295858383178713
2023-06-28 01:00:00+00:00,428284.079,615623,0.97891,NO2,9.26498794555664
2023-06-28 01:00:00+00:00,293763.631,396444,0.27163,NO3,14.31520175933838
2023-06-28 01:00:00+00:00,219832.312,241502,0.24915,NO4,9.738826751708984
2023-06-28 01:00:00+00:00,175097.491,256799,0.81136,NO5,10.46568775177002
2023-06-28 02:00:00+00:00,652464.089,1089509,0.79415,NO1,10.977155685424805
2023-06-28 02:00:00+00:00,405029.489,615623,0.98968,NO2,8.588441848754883
2023-06-28 02:00:00+00:00,283330.92,396444,0.27069,NO3,13.857048034667969
2023-06-28 02:00:00+00:00,214566.57,241502,0.24926,NO4,9.593884468078612
2023-06-28 02:00:00+00:00,169999.07,256799,0.79415,NO5,10.402054786682127
2023-06-28 03:00:00+00:00,656063.645,1089509,0.76933,NO1,10.749616622924805
2023-06-28 03:00:00+00:00,400526.005,615623,1.0625,NO2,8.279810905456543
2023-06-28 03:00:00+00:00,281022.351,396444,0.27502,NO3,13.262476921081545
2023-06-28 03:00:00+00:00,215177.954,241502,0.25043,NO4,9.533127784729004
2023-06-28 03:00:00+00:00,171533.334,256799,0.76933,NO5,10.548270225524902
2023-06-28 04:00:00+00:00,720216.928,1089509,0.77226,NO1,11.162665367126465
2023-06-28 04:00:00+00:00,440788.61,615623,1.06941,NO2,8.695391654968262
2023-06-28 04:00:00+00:00,304479.624,396444,0.27994,NO3,13.768847465515137
2023-06-28 04:00:00+00:00,233083.246,241502,0.25242,NO4,9.888127326965332
2023-06-28 04:00:00+00:00,185592.646,256799,0.77226,NO5,10.835664749145508
2023-06-28 05:00:00+00:00,813382.81,1089509,0.82459,NO1,12.948277473449709
2023-06-28 05:00:00+00:00,480884.368,615623,1.10336,NO2,10.331619262695312
2023-06-28 05:00:00+00:00,334794.346,396444,0.29153,NO3,15.5110502243042
2023-06-28 05:00:00+00:00,257232.501,241502,0.25465,NO4,10.800322532653809
2023-06-28 05:00:00+00:00,203283.136,256799,0.82459,NO5,11.156292915344238
2023-06-28 06:00:00+00:00,835306.543,1089509,0.96193,NO1,14.668977737426758
2023-06-28 06:00:00+00:00,486492.792,615623,1.15909,NO2,12.144935607910156
2023-06-28 06:00:00+00:00,339860.314,396444,0.292,NO3,17.392290115356445
2023-06-28 06:00:00+00:00,263382.797,241502,0.25699,NO4,11.986940383911133
2023-06-28 06:00:00+00:00,206023.809,256799,0.96193,NO5,11.571036338806152
2023-06-28 07:00:00+00:00,823018.55,1089509,1.04166,NO1,15.72010898590088
2023-06-28 07:00:00+00:00,484151.549,615623,1.1468,NO2,13.228666305541992
2023-06-28 07:00:00+00:00,338462.8,396444,0.30464,NO3,19.32992553710937
2023-06-28 07:00:00+00:00,264844.219,241502,0.26085,NO4,13.333990097045898
2023-06-28 07:00:00+00:00,202955.383,256799,1.04166,NO5,11.674080848693848
2023-06-28 08:00:00+00:00,810031.928,1089509,1.15476,NO1,16.6557674407959
2023-06-28 08:00:00+00:00,477525.805,615623,1.15476,NO2,14.494630813598633
2023-06-28 08:00:00+00:00,334170.577,396444,0.3057,NO3,20.77054214477539
2023-06-28 08:00:00+00:00,264405.988,241502,0.26144,NO4,14.439321517944336
2023-06-28 08:00:00+00:00,199338.522,256799,1.15476,NO5,12.064512252807615
2023-06-28 09:00:00+00:00,804951.174,1089509,1.0447,NO1,17.307764053344727
2023-06-28 09:00:00+00:00,473456.695,615623,1.12537,NO2,15.54018783569336
2023-06-28 09:00:00+00:00,329248.717,396444,0.2872,NO3,21.74302864074707
2023-06-28 09:00:00+00:00,263215.334,241502,0.25816,NO4,15.488964080810549
2023-06-28 09:00:00+00:00,196355.56,256799,1.0447,NO5,12.533397674560549
2023-06-28 10:00:00+00:00,795080.893,1089509,1.1468,NO1,17.805665969848633
2023-06-28 10:00:00+00:00,467807.499,615623,1.1468,NO2,16.226511001586914
2023-06-28 10:00:00+00:00,323912.146,396444,0.28298,NO3,22.004817962646484
2023-06-28 10:00:00+00:00,260896.777,241502,0.28298,NO4,16.4837646484375
2023-06-28 10:00:00+00:00,194114.066,256799,1.1468,NO5,12.949321746826172
2023-06-28 11:00:00+00:00,790204.506,1089509,1.10524,NO1,17.714092254638672
2023-06-28 11:00:00+00:00,471298.871,615623,1.10524,NO2,16.267301559448242
2023-06-28 11:00:00+00:00,320762.988,396444,0.28872,NO3,22.26112174987793
2023-06-28 11:00:00+00:00,260693.481,241502,0.28544,NO4,16.88507652282715
2023-06-28 11:00:00+00:00,194634.0,256799,1.10524,NO5,13.3370361328125
2023-06-28 12:00:00+00:00,797642.577,1089509,0.9782,NO1,17.66612434387207
2023-06-28 12:00:00+00:00,482325.861,615623,1.08439,NO2,16.31290626525879
2023-06-28 12:00:00+00:00,326674.303,396444,0.29211,NO3,22.39101219177246
2023-06-28 12:00:00+00:00,266497.93,241502,0.25617,NO4,17.208280563354492
2023-06-28 12:00:00+00:00,201037.331,256799,0.9782,NO5,13.59499454498291
2023-06-28 13:00:00+00:00,844956.842,1089509,0.84672,NO1,17.49710464477539
2023-06-28 13:00:00+00:00,524225.127,615623,1.08229,NO2,16.111194610595703
2023-06-28 13:00:00+00:00,353817.99,396444,0.29247,NO3,22.69283103942871
2023-06-28 13:00:00+00:00,284619.816,241502,0.25477,NO4,17.301647186279297
2023-06-28 13:00:00+00:00,219992.517,256799,0.84672,NO5,13.70859146118164
2023-06-28 14:00:00+00:00,935464.869,1089509,0.83818,NO1,17.300127029418945
2023-06-28 14:00:00+00:00,574529.031,615623,1.10723,NO2,15.862000465393066
2023-06-28 14:00:00+00:00,394332.693,396444,0.29188,NO3,22.67861557006836
2023-06-28 14:00:00+00:00,305938.373,241502,0.25313,NO4,17.203493118286133
2023-06-28 14:00:00+00:00,246184.239,256799,0.83818,NO5,13.654881477355955
2023-06-28 15:00:00+00:00,987224.23,1089509,0.81933,NO1,17.164119720458984
2023-06-28 15:00:00+00:00,586697.835,615623,1.13603,NO2,15.376853942871094
2023-06-28 15:00:00+00:00,402989.362,396444,0.28591,NO3,22.55699920654297
2023-06-28 15:00:00+00:00,305913.659,241502,0.25289,NO4,16.85726547241211
2023-06-28 15:00:00+00:00,250959.793,256799,0.81933,NO5,13.459586143493652
2023-06-28 16:00:00+00:00,1006286.549,1089509,0.79849,NO1,16.792015075683594
2023-06-28 16:00:00+00:00,596254.963,615623,1.12139,NO2,14.86457633972168
2023-06-28 16:00:00+00:00,408435.679,396444,0.28087,NO3,22.25021171569824
2023-06-28 16:00:00+00:00,307601.027,241502,0.25289,NO4,16.33719825744629
2023-06-28 16:00:00+00:00,252602.195,256799,0.79849,NO5,13.280279159545898
2023-06-28 17:00:00+00:00,1022971.141,1089509,0.79825,NO1,16.389928817749023
2023-06-28 17:00:00+00:00,613245.332,615623,1.10945,NO2,14.48995876312256
2023-06-28 17:00:00+00:00,420079.385,396444,0.29165,NO3,21.682313919067383
2023-06-28 17:00:00+00:00,311977.341,241502,0.25313,NO4,15.679893493652344
2023-06-28 17:00:00+00:00,255296.595,256799,0.79825,NO5,12.922493934631348
2023-06-28 18:00:00+00:00,1043621.222,1089509,0.81546,NO1,15.941661834716797
2023-06-28 18:00:00+00:00,631703.571,615623,1.10723,NO2,14.0553560256958
2023-06-28 18:00:00+00:00,435023.071,396444,0.29153,NO3,20.87397003173828
2023-06-28 18:00:00+00:00,317912.707,241502,0.25348,NO4,15.082255363464355
2023-06-28 18:00:00+00:00,263803.465,256799,0.81546,NO5,12.534588813781738
2023-06-28 19:00:00+00:00,1065696.258,1089509,0.81558,NO1,15.38009548187256
2023-06-28 19:00:00+00:00,640502.587,615623,1.10699,NO2,13.980478286743164
2023-06-28 19:00:00+00:00,443161.993,396444,0.28076,NO3,19.754547119140625
2023-06-28 19:00:00+00:00,322188.804,241502,0.25336,NO4,14.398499488830566
2023-06-28 19:00:00+00:00,269723.039,256799,0.81558,NO5,11.842472076416016
2023-06-28 20:00:00+00:00,1084013.522,1089509,0.80165,NO1,14.66681957244873
2023-06-28 20:00:00+00:00,636060.016,615623,1.10582,NO2,13.421757698059082
2023-06-28 20:00:00+00:00,438451.201,396444,0.28029,NO3,18.283706665039062
2023-06-28 20:00:00+00:00,322726.054,241502,0.25301,NO4,13.722309112548828
2023-06-28 20:00:00+00:00,267719.008,256799,0.80165,NO5,11.30203342437744
2023-06-28 21:00:00+00:00,1032617.457,1089509,0.78701,NO1,13.984823226928713
2023-06-28 21:00:00+00:00,593541.392,615623,1.10207,NO2,12.68214225769043
2023-06-28 21:00:00+00:00,410235.637,396444,0.27807,NO3,16.960193634033203
2023-06-28 21:00:00+00:00,308183.501,241502,0.25231,NO4,13.047237396240234
2023-06-28 21:00:00+00:00,250469.305,256799,0.78701,NO5,10.797555923461914
2023-06-28 22:00:00+00:00,885606.535,1089527,0.82999,NO1,13.491058349609377
2023-06-28 22:00:00+00:00,509426.494,615676,1.23429,NO2,12.141977310180664
2023-06-28 22:00:00+00:00,361628.78,396470,0.2671,NO3,15.973692893981934
2023-06-28 22:00:00+00:00,278183.505,241502,0.26111,NO4,12.464288711547852
2023-06-28 22:00:00+00:00,214006.294,256814,0.82999,NO5,10.392888069152832
2023-06-28 23:00:00+00:00,771840.947,1089527,0.82976,NO1,13.030228614807127
2023-06-28 23:00:00+00:00,454126.827,615676,1.15435,NO2,11.542537689208984
2023-06-28 23:00:00+00:00,321097.806,396470,0.26064,NO3,15.197422981262209
2023-06-28 23:00:00+00:00,252044.215,241502,0.25887,NO4,11.91129207611084
2023-06-28 23:00:00+00:00,190182.903,256814,0.82976,NO5,10.026674270629885
2023-06-29 00:00:00+00:00,706271.014,1089527,0.82694,NO1,12.683154106140137
2023-06-29 00:00:00+00:00,426005.876,615676,1.12367,NO2,11.161788940429688
2023-06-29 00:00:00+00:00,300511.078,396470,0.25805,NO3,14.554940223693848
2023-06-29 00:00:00+00:00,236382.674,241502,0.25805,NO4,11.516843795776367
2023-06-29 00:00:00+00:00,177298.899,256814,0.82694,NO5,9.718361854553224
2023-06-29 01:00:00+00:00,664790.001,1089527,0.82482,NO1,12.34531307220459
2023-06-29 01:00:00+00:00,410055.564,615676,1.11391,NO2,10.651124954223633
2023-06-29 01:00:00+00:00,287367.766,396470,0.25735,NO3,13.923782348632812
2023-06-29 01:00:00+00:00,228133.988,241502,0.25735,NO4,11.068560600280762
2023-06-29 01:00:00+00:00,171226.53,256814,0.82482,NO5,9.420567512512209
2023-06-29 02:00:00+00:00,628735.004,1089527,0.824,NO1,12.092650413513184
2023-06-29 02:00:00+00:00,398749.38,615676,1.08522,NO2,10.31085968017578
2023-06-29 02:00:00+00:00,278013.52,396470,0.25699,NO3,13.491313934326172
2023-06-29 02:00:00+00:00,224344.231,241502,0.25699,NO4,10.66130542755127
2023-06-29 02:00:00+00:00,164758.717,256814,0.824,NO5,9.432608604431152
2023-06-29 03:00:00+00:00,629531.591,1089527,0.79649,NO1,12.03141975402832
2023-06-29 03:00:00+00:00,391616.295,615676,1.11015,NO2,10.083359718322754
2023-06-29 03:00:00+00:00,275236.564,396470,0.25817,NO3,13.246675491333008
2023-06-29 03:00:00+00:00,225954.675,241502,0.25817,NO4,10.502554893493652
2023-06-29 03:00:00+00:00,166691.086,256814,0.79649,NO5,9.863683700561523
2023-06-29 04:00:00+00:00,691047.054,1089527,0.82388,NO1,12.228347778320312
2023-06-29 04:00:00+00:00,427184.459,615676,1.12778,NO2,10.091184616088867
2023-06-29 04:00:00+00:00,300097.722,396470,0.25934,NO3,13.940423011779783
2023-06-29 04:00:00+00:00,242340.66,241502,0.25934,NO4,10.582200050354004
2023-06-29 04:00:00+00:00,181778.862,256814,0.82388,NO5,10.622703552246094
2023-06-29 05:00:00+00:00,784743.456,1089527,0.84175,NO1,12.758874893188477
2023-06-29 05:00:00+00:00,470826.43,615676,1.13037,NO2,10.237178802490234
2023-06-29 05:00:00+00:00,332198.875,396470,0.27063,NO3,15.22084903717041
2023-06-29 05:00:00+00:00,265950.696,241502,0.26334,NO4,10.681031227111816
2023-06-29 05:00:00+00:00,201751.432,256814,0.84175,NO5,11.564301490783691
2023-06-29 06:00:00+00:00,808469.372,1089527,0.86797,NO1,13.507397651672363
2023-06-29 06:00:00+00:00,481820.245,615676,1.17351,NO2,10.568767547607422
2023-06-29 06:00:00+00:00,341321.5,396470,0.2751,NO3,16.459054946899414
2023-06-29 06:00:00+00:00,271141.601,241502,0.26522,NO4,10.760587692260742
2023-06-29 06:00:00+00:00,206666.671,256814,0.86797,NO5,12.47846794128418
2023-06-29 07:00:00+00:00,797249.833,1089527,0.91041,NO1,14.796557426452637
2023-06-29 07:00:00+00:00,485413.895,615676,1.1694,NO2,11.393712043762209
2023-06-29 07:00:00+00:00,345544.225,396470,0.28004,NO3,17.55938720703125
2023-06-29 07:00:00+00:00,271482.4,241502,0.2664,NO4,11.304816246032717
2023-06-29 07:00:00+00:00,205517.151,256814,0.91041,NO5,13.00350284576416
2023-06-29 08:00:00+00:00,795277.161,1089527,0.90653,NO1,15.570701599121094
2023-06-29 08:00:00+00:00,490382.287,615676,1.16963,NO2,12.076175689697266
2023-06-29 08:00:00+00:00,349440.165,396470,0.28062,NO3,18.69078254699707
2023-06-29 08:00:00+00:00,269894.954,241502,0.26675,NO4,11.364070892333984
2023-06-29 08:00:00+00:00,204466.1,256814,0.90653,NO5,13.717347145080566
2023-06-29 09:00:00+00:00,796740.837,1089527,0.94603,NO1,16.16830825805664
2023-06-29 09:00:00+00:00,495852.906,615676,1.12555,NO2,12.61598014831543
2023-06-29 09:00:00+00:00,351847.726,396470,0.28344,NO3,19.699853897094727
2023-06-29 09:00:00+00:00,266690.307,241502,0.26546,NO4,11.294325828552246
2023-06-29 09:00:00+00:00,203271.142,256814,0.92028,NO5,14.380500793457031
2023-06-29 10:00:00+00:00,794168.27,1089527,1.01751,NO1,16.297222137451172
2023-06-29 10:00:00+00:00,493696.389,615676,1.1373,NO2,12.974824905395508
2023-06-29 10:00:00+00:00,351020.976,396470,0.28027,NO3,20.55165672302246
2023-06-29 10:00:00+00:00,263093.198,241502,0.26828,NO4,11.218313217163086
2023-06-29 10:00:00+00:00,201409.17,256814,1.01751,NO5,14.77660083770752
2023-06-29 11:00:00+00:00,791749.42,1089527,1.07312,NO1,16.255779266357422
2023-06-29 11:00:00+00:00,497807.258,615676,1.1192,NO2,13.402310371398926
2023-06-29 11:00:00+00:00,351826.94,396470,0.28027,NO3,21.10725212097168
2023-06-29 11:00:00+00:00,262031.664,241502,0.26828,NO4,11.14423942565918
2023-06-29 11:00:00+00:00,200275.683,256814,1.07312,NO5,15.039938926696776
2023-06-29 12:00:00+00:00,801204.586,1089527,1.05078,NO1,16.18379783630371
2023-06-29 12:00:00+00:00,508342.197,615676,1.1232,NO2,13.633822441101074
2023-06-29 12:00:00+00:00,358720.973,396470,0.32001,NO3,21.312450408935547
2023-06-29 12:00:00+00:00,266649.66,241502,0.26557,NO4,11.08680534362793
2023-06-29 12:00:00+00:00,202554.253,256814,1.05078,NO5,14.972224235534668
2023-06-29 13:00:00+00:00,855719.226,1089527,0.86009,NO1,16.005613327026367
2023-06-29 13:00:00+00:00,553859.901,615676,1.13072,NO2,13.48745822906494
2023-06-29 13:00:00+00:00,388739.345,396470,0.27627,NO3,21.45412826538086
2023-06-29 13:00:00+00:00,282800.355,241502,0.26475,NO4,10.967639923095703
2023-06-29 13:00:00+00:00,220010.418,256814,0.86009,NO5,14.911609649658203
2023-06-29 14:00:00+00:00,960390.841,1089527,0.85504,NO1,15.65367603302002
2023-06-29 14:00:00+00:00,614373.701,615676,1.12778,NO2,13.25102424621582
2023-06-29 14:00:00+00:00,433099.845,396470,0.27604,NO3,20.921106338500977
2023-06-29 14:00:00+00:00,300805.04,241502,0.26017,NO4,10.93220329284668
2023-06-29 14:00:00+00:00,244835.299,256814,0.85504,NO5,14.787043571472168
2023-06-29 15:00:00+00:00,1024244.042,1089527,0.85186,NO1,15.070570945739746
2023-06-29 15:00:00+00:00,633208.726,615676,1.14718,NO2,12.7656888961792
2023-06-29 15:00:00+00:00,442314.712,396470,0.27451,NO3,20.73590087890625
2023-06-29 15:00:00+00:00,301752.859,241502,0.2597,NO4,10.849343299865724
2023-06-29 15:00:00+00:00,253987.739,256814,0.85186,NO5,14.605108261108398
2023-06-29 16:00:00+00:00,1051138.823,1089527,0.84493,NO1,14.613017082214355
2023-06-29 16:00:00+00:00,642104.967,615676,1.24405,NO2,12.397850036621094
2023-06-29 16:00:00+00:00,443846.233,396470,0.27345,NO3,19.99489402770996
2023-06-29 16:00:00+00:00,303225.237,241502,0.26122,NO4,10.668734550476074
2023-06-29 16:00:00+00:00,257059.494,256814,0.84493,NO5,14.304082870483398
2023-06-29 17:00:00+00:00,1065659.062,1089527,0.84257,NO1,13.912196159362791
2023-06-29 17:00:00+00:00,653920.31,615676,1.22148,NO2,11.882884979248049
2023-06-29 17:00:00+00:00,453133.917,396470,0.27157,NO3,19.298471450805664
2023-06-29 17:00:00+00:00,308876.121,241502,0.26146,NO4,10.44963836669922
2023-06-29 17:00:00+00:00,262930.157,256814,0.84257,NO5,13.950688362121582
2023-06-29 18:00:00+00:00,1070319.859,1089527,0.84528,NO1,13.36263656616211
2023-06-29 18:00:00+00:00,665185.588,615676,1.17504,NO2,11.402994155883787
2023-06-29 18:00:00+00:00,463853.545,396470,0.27039,NO3,18.37046432495117
2023-06-29 18:00:00+00:00,316228.47,241502,0.26264,NO4,10.22624397277832
2023-06-29 18:00:00+00:00,270304.404,256814,0.84528,NO5,13.54750919342041
2023-06-29 19:00:00+00:00,1069123.867,1089527,0.84422,NO1,12.961369514465332
2023-06-29 19:00:00+00:00,663361.506,615676,1.23371,NO2,10.661614418029783
2023-06-29 19:00:00+00:00,470418.997,396470,0.2624,NO3,17.187047958374023
2023-06-29 19:00:00+00:00,321662.0,241502,0.2624,NO4,10.084177017211914
2023-06-29 19:00:00+00:00,270973.855,256814,0.84422,NO5,12.37217140197754
2023-06-29 20:00:00+00:00,1052257.804,1089527,0.84152,NO1,12.63642692565918
2023-06-29 20:00:00+00:00,649417.3,615676,1.20984,NO2,10.277766227722168
2023-06-29 20:00:00+00:00,460858.749,396470,0.26722,NO3,16.3892879486084
2023-06-29 20:00:00+00:00,319566.299,241502,0.26075,NO4,9.76064395904541
2023-06-29 20:00:00+00:00,266374.469,256814,0.84152,NO5,11.775059700012209
2023-06-29 21:00:00+00:00,976691.165,1089527,0.83623,NO1,12.351902961730955
2023-06-29 21:00:00+00:00,605276.575,615676,1.17422,NO2,9.978194236755373
2023-06-29 21:00:00+00:00,435215.42,396470,0.25923,NO3,15.717716217041016
2023-06-29 21:00:00+00:00,304949.813,241502,0.25923,NO4,9.490042686462402
2023-06-29 21:00:00+00:00,250999.568,256814,0.83623,NO5,11.224580764770508
2023-06-29 22:00:00+00:00,854522.748,1089584,0.81704,NO1,12.155613899230955
2023-06-29 22:00:00+00:00,537991.262,615742,1.10534,NO2,9.705490112304688
2023-06-29 22:00:00+00:00,384393.215,396499,0.26911,NO3,15.22963047027588
2023-06-29 22:00:00+00:00,278262.71,241492,0.26911,NO4,9.284416198730469
2023-06-29 22:00:00+00:00,223975.202,256823,0.81704,NO5,10.775203704833984
2023-06-29 23:00:00+00:00,760151.687,1089584,0.81302,NO1,11.975780487060549
2023-06-29 23:00:00+00:00,490079.057,615742,1.07136,NO2,9.479290962219238
2023-06-29 23:00:00+00:00,346394.175,396499,0.26663,NO3,14.882657051086426
2023-06-29 23:00:00+00:00,252935.011,241492,0.26663,NO4,9.108296394348145
2023-06-29 23:00:00+00:00,200995.502,256823,0.81302,NO5,10.440736770629885
2023-06-30 00:00:00+00:00,703706.617,1089584,0.80757,NO1,11.76202392578125
2023-06-30 00:00:00+00:00,464030.596,615742,1.024,NO2,9.358327865600586
2023-06-30 00:00:00+00:00,324069.778,396499,0.26402,NO3,14.676332473754885
2023-06-30 00:00:00+00:00,237585.539,241492,0.26402,NO4,8.999444007873535
2023-06-30 00:00:00+00:00,187483.107,256823,0.80757,NO5,10.13466739654541
